"Maximum error count has been reached or system error is occurred!",エラーカウントが最大値に達したかシステムエラーが発生しました！
"Maximum image height",画像の最大高さ
"Maximum image width",画像の最大幅
"Maximum length must be less then %1 characters.","最大長は %1 文字未満でなければなりません。"
"Maximum length of the message is %1 characters.","メッセージの最大長は %1 文字です。"
"Maximum length of this field must be equal or less than %1 symbols.","このフィールドの最大は%1と同じかそれ以下です。"
"Maximum number of characters:","最大文字数:"
"Maximum number of price intervals is 100","価格ステップの最大数は100です"
"Maximum number of products this rule can apply to (up to 20).","このルールを適用できる製品の最大数（最大20）。"
"Maximum qty allowed for Shipping to multiple addresses is %1","複数住所に送付することができることが可能な最大数量は %1"
"Maximum sender name length is 255. Please correct your settings.",送信者名の長さは最大255文字です。設定を見なおしてください。
"Maximum shipping amount allowed to refund is: %1","返金が許された最大の発送額は: %1"
"Maximum value",最大値
"Maximum zip code length is 9.",郵便番号の最大桁数は9桁です。
"Maximum: %1","最大: %1"
"May be empty or start with {{secure_base_url}}, or {{unsecure_base_url}} placeholder.","空白か{{secure_base_url}か{{unsecure_base_url}}プレースホルダで始まっているか"
"May be empty or start with {{unsecure_base_url}} placeholder.","空白か{{unsecure_base_url}}プレースホルダで始まっているか"
"Media (.avi, .flv, .swf)","メディアファイル(.avi, .flv, .swf)"
"Media Gallery",メディアギャラリー
"Media Gallery converter should be an instance of EntryConverterInterface.","メディアギャラリーコンバーターはEntryConverterInterfaceのインスタンスでなければなりません。"
"Media Image",メディアイメージ
"Media Mail",メディアメール
"Media Storage",メディアストレージ
"Medical express",メディカルエクスプレス
Medium,ミディアム
"Medium Express Box",中型エクスプレスボックス
"Memo Total",メモ合計
Menu,メニュー
"Menu Detalization",メニューデータ化
"Menu Layout",メニューレイアウト
Merchandise,物品
"Merchant Account",マーチャントアカウント
"Merchant Account ID",マーチャントアカウントID
"Merchant Country",マーチャントの国
"Merchant ID",マーチャントID
"Merchant Location",マーチャントの場所
"Merchant MD5",マーチャントMD5
"Merchant Protection Eligibility","マーチャント保護適正"
"Triggered Fraud Filters","Triggered Fraud Filters"
"Merchant Referral Bonus",マーチャント関連付けボーナス
"Merchant's Email",マーチャントEメール
"Merge CSS Files",CSSファイルをマージする
"Merge JavaScript Files",Javascriptファイルをマージする
"Merge conflict with existing synonym group(s): %1","競合を既存の同義語グループとマージします: %1"
"Merge existing synonyms",既存の同義語をマージする
Message,メッセージ
"Message code %1 already processed","既に処理されたメッセージコード %1"
"Message from %customer_name:","%customer_nameからのメッセージ:"
"Message from %sender_name:","%sender_nameからのメッセージ:"
"Message has been rejected: %1","メッセージは拒否されました: %1"
"Message length must not exceed %1 symbols","メッセージの長さは %1 文字以上でなければなりません。"
"Message queue publisher ""%publisher"" is not configured.","メッセージキューパブリッシャ ""%publisher"" は設定されていません。"
"Message queue topic ""%topic"" is not configured.","メッセージキュートピック ""%topic"" が設定されていません。"
"Message with ""%1"" and ""%2"""," ""%1"" と ""%2"" のメッセージ"
"Message with period.",メッセージと期間
"Message with topic ""%topic"" must be an instance of ""%class"".","トピック ""%topic"" のメッセージは、 ""%class""のインスタンスである必要があります。"
Message.,メッセージ。
Message:,メッセージ:
"Messages Inbox",受信箱
"Meta Description",メタ概要
"Meta Keywords",メタキーワード
"Meta Title",メタタイトル
"Meter Number",メートル番号
Method,メソッド
"Method ""%1"" is not defined in ""%2""","メソッド""%1""は""%2""では定義されていません"
"Method %s does not exist on jQuery.decorate","メソッド %s は jQuery.decorate に存在しません"
"Method Name",配送方法名
"Method Title",メソッドタイトル
"Min Time Between Password Reset Requests",パスワードリセットリクエストの最短間隔
"Minification is not applied in developer mode.","開発者モードでは、細分化は適用されません。"
"Minify CSS Files",CSSファイルを圧縮する
"Minify Html",Htmlを圧縮
"Minify JavaScript Files","JavaScriptファイルを圧縮する"
"CSS Settings","CSS Settings"
"Minimal Query Length",最少クエリ文字数
"Minimal value",最小値
Minimum,最小
"Minimum Advertised Price",希望小売価格
"Minimum Amount",最小個数
"Minimum Balance in order to redeem: %1.","交換するための最低残高: %1."
"Minimum Order Amount",最小注文金額
"Minimum Order Total",注文合計最小値
"Minimum Package Weight (Please consult your shipping carrier for minimum supported shipping weight)","最小梱包重量（配送業者にお問い合わせください）"
"Minimum Password Length",最短パスワード文字数
"Minimum Qty",最小個数
"Minimum Qty Allowed in Shopping Cart",カートの中で許可する最小個数
"Minimum Search query length is %1","最低限の検索クエリの長さは %1"
"Minimum Stock Threshold",最小在庫しきい値
"Minimum Text Length",最小文字数
"Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.","パスワードには最低でも %1種類の文字を含めてください。文字の種類は次のとおりです: 大文字,小文字, 数字, 記号"
"Minimum order amount is %1","最低注文額は %1"
"Minimum: %1","最小: %1"
Mins,Mins
Minute,分
"Minute Intervals",分間隔
"Minute of the Hour",時間の分
"Miscellaneous Feeds",利用可能なフィード
"Miscellaneous HTML","色々な HTML"
"Missed Mapper Interface for Criteria Interface: %1","クライテリアインターフェイスのマッパーインターフェイスが欠けています: %1"
"Missed if Not Run Within","失敗しているか、処理中です。"
"Missed required argument %1 in parent::__construct call. File: %2","parent::__construct call に必須の引数が見つかりません。 ファイル: %2"
"Missing search engine parameter.",検索エンジンパラメータがありません。
Mixed,混じった
"Mobile Payment (made via a mobile phone)","携帯支払 (携帯からの支払)"
"Mobile Verification",モバイル検証
Mode,モード
Model,モデル
"Model class name for attribute is invalid",属性のモデルクラス名が無効です
"Model collection resource name is not defined.",モデル収集リソース名が定義されていません。
"Model unused",未使用モデル
Modified,更新日
"Modify your search.",検索を変更してください。
"Module js","モジュール js"
"Module layout label",モジュールレイアウトラベル
"Module layout title",モジュールレイアウトタイトル
"Module template","モジュール テンプレート"
Modules,モジュール
Month,月
Monthly,月次
"More Choices:",おすすめ商品:
"More Information",その他の情報
"More Partners",更なるパートナー
"More information",詳細情報
"More than one default website is defined",１つ以上のデフォルトウェブサイトが定義されています
"More than one node matching the query: %1","クエリにマッチするノードが1つ以上あります: %1"
"Most Viewed",最も閲覧された
"Most Viewed Products",最も閲覧された商品
"Most Viewed Products Report",最も閲覧されている商品レポート
Move,移動
"Move Selected to Wish List",ほしい物リストに移動
"Move low stock to top",低在庫をトップに移動
"Move out of stock to bottom",在庫切れを底に移動
"Move to Another Campaign",別のキャンペーンに移動する
"Move to Archive",アーカイブへ移動
"Move to Order Management",注文管理に移動
"Move to Shopping Cart",ショッピングカートへ移動
"Move to Wish List",お気に入りに移動
"Move to Wishlist",欲しいものリストに移動
"Multi-address Description Message",複数住所概要メッセージ
"Multi-address Error to Show in Shopping Cart",ショッピングカート内に表示する複数住所エラーメッセージ
"Multiple Line",複数行
"Multiple Select",複数選択
"Multiple value separator",複数値仕分け
"Multishipping Settings",マルチシッピング設定
"Multishipping Settings Section",マルチシッピング設定セクション
"Must be category model instance or its id.",カテゴリモデルインスタンスかそのidでなければなりません。
"Must be in the allowed values list",限界値リスト内でなければなりません
"My Account",マイアカウント
"My Cart",マイカート
"My Cart (%1 items)","マイカート (%1 アイテム)"
"My Cart (1 item)","マイカート (1 アイテム)"
"My Cart Link",マイカートリンク
"My Dashboard",マイダッシュボード
"My Downloadable Products",ダウンロード可能な商品
"My Invitations",招待メール
"My Orders",ご注文
"My Product Reviews",商品レビュー
"My Recent Reviews",最近のレビュー
"My Returns",返品
"My Wish List",ほしい物リスト
"My Wish List Link",自分のほしい物リストのリンク
"My Wish Lists",マイほしい物リスト
"My Wish Lists Link",マイほしい物リストリンク
"My billing and shipping address are the same",請求先住所と配送先住所は同じです
"My event special",私のイベント特集
"My special attribute",私の特別な属性
"MySQL Message Queue Cleanup","MySQL Message Queueクリーンアップ"
N/A,N/A
"N/A. Address not checked, or acquirer had no response. Service not available","N/A.住所未確認か取得者から反応がありません。サーピスが有効ではありません"
"N/A. Global Unavailable","N/A. 海外配送なし"
"N/A. International Unavailable","N/A. 海外配送なし"
"N/A. Merchant has indicated that CVV2 is not present on card","N/A. マーチャントはCVV2がカードのプレゼントか指定してません"
"N/A. No response","N/A. 反応なし"
"N/A. Not allowed for MOTO (Internet/Phone) transactions","N/A. MOTO (Internet/Phone) トランザクションは許可されていません"
"N/A. Not processed","N/A. 未処理"
"N/A. Retry","N/A. 再試行"
"N/A. Service not Supported","N/A. サービスはサポートされていません"
"N/A. Service not available","N/A. サービス無効"
"N/A. Service not supported","N/A. サービス未サポート"
"N/A. The merchant did not provide AVS information","N/A. マーチャントはAVS情報を提供しませんでした"
"N/A. The merchant has not implemented CVV2 code handling","N/A. マーチャントはCVV2コード処理を実装していません"
"N/A. Unavailable","N/A. 無効"
"NOT FOUND",存在しない
"NOT LOGGED IN",ログインしていません
Name,名前
"Name and Address Options",名前と住所のオプション
"Name and title space delimiter",名前とタイトルスペースの区切り文字
"Name in %1","%1内での名前"
"Name is required",名前が必須です
"Name only",名前のみ
"Name only in sub node",サブノードでのみ名前を指定する
"Name: %name","名前: %name"
"Name: A - Z","名前: A - Z"
"Name: Z - A","名前: Z - A"
"National Freight",国際配送
"Near PayPal Credit checkout button",PayPalクレジットチェックアウトボタンのそば
"Necessary only if an image has been uploaded above. Enter image height size in pixels without appending ""px"".","画像が上にアップロードされている場合のみ必要です。  ""px""を付加しないでイメージの高さのサイズをピクセル単位で入力してください。"
"Necessary only if an image has been uploaded above. Enter number of pixels, without appending ""px"".","画像が上にアップロードされている場合のみ必要です。   ""px""を付けずにピクセル数を入力してください。"
"Need to Confirm",確認が必要
"Negative Balance",マイナス残高
"Negative list. The account number, street add ess, email address, or IP address for this order appears on your negative list","ネガティブリスト。この注文のアカウント番号、住所、Eメールアドレス、またはIPアドレスがネガティブリストに表示されます"
"Neighbours and Children",隣接コンテンツと子コンテンツ
Never,まだ
"Never (production)","停止 (稼働中)"
New,新規
"New ","新規 "
"New %1","新しい %1"
"New %changes for %user_name","%user_nameの新しい %changes"
"New Account",新規アカウント
"New Accounts",新しいアカウント
"New Accounts Registration",新規アカウント登録
"New Accounts Report",新しいアカウントレポート
"New Address",新しい住所
"New Attribute",新規属性
"New Attribute Set",新規属性セット
"New Attribute Set Name",新しい属性セット名
"New Backup",新しいバックアップ
"New Banner",新規バナー
"New Billing Agreement",新しい支払合意
"New Block",新規ブロック
"New Cart Price Rule",新しいクーポン
"New Catalog Price Rule",新しいカタログ価格ルール
"New Category",新規カテゴリ
"New Comment for RMA #%increment_id","RMA #%increment_idの新しいコメント"
"New Condition",新しい条件
"New Credit Memo for Invoice #%1","インボイスのための新しいクレジットメモ #%1"
"New Credit Memo for Order #%1","注文のための新しいクレジットメモ #%1"
"New Custom Variable",新しいカスタム変数
"New Customer",新規顧客
"New Customer Address Attribute",新しい顧客住所属性
"New Customer Attribute",新しい顧客属性
"New Customer Group",新規顧客グループ
"New Customer Groups",新規顧客グループ
"New Customers",まだご登録いただいていないお客様
"New Eav Attributes",新しいEav属性
"New Email Template",新規メールテンプレート
"New Encryption Key",新しい暗号化キー
"New Event",新しいイベント
"New Fieldset",新しいフィールドセット
"New Folder Name:",新しいフォルダ名:
"New Form Type",新しいフォーム種別
"New Gift Card Account",新規ギフトカードアカウント
"New Gift Registry Type",新しいギフトレジストリ種別
"New Gift Wrapping",新しいギフトラッピング
"New Group",新規グループ
"New Integration",新しいインテグレーション
"New Invitations",新規招待
"New Invoice",新しい請求書
"New Invoice and Shipment for Order #%1","注文のための新しい請求書と送料 #%1"
"New Invoice for Order #%1","注文 #%1 のための新しい請求書"
"New Key",新しいキー
"New Layout",新しいレイアウト
"New Memo",新規メモ
"New Memo for #%1","#%1 の新しいメモ"
"New Messages Lifetime",新しいメッセージ有効期限
"New Newsletter Template",新規ニュースレターテンプレート
"New Option",新オプション
"New Order",新しい注文
"New Order Confirmation Email Sender",新規注文確認メール送信者
"New Order Confirmation Template",新しい注文確認テンプレート
"New Order Confirmation Template for Guest",ゲスト用の新しい注文確認テンプレート
"New Order RSS","新規注文 RSS"
"New Order Status",新規注文ステータス
"New Orders",新しい注文
"New Page",新しいページ
"New Password",新パスワード
"New Password and Confirm New Password values didn't match.",新しいパスワードと確認パスワードが合致しませんでした
"New Permission",新しい権限
"New Pool Size",新規プールサイズ
"New Product",新規商品
"New Product Attribute",新規商品属性
"New Product Review",新製品レビュー
"New Products",新しい商品
"New Products Grid Template",新着商品グリッドテンプレート
"New Products Images Only Template",新着商品画像のみテンプレート
"New Products Images and Names Template",新着商品画像と名前テンプレート
"New Products List Template",新着商品リストテンプレート
"New Products Names Only Template",新着商品名のみテンプレート
"New Products from %1","%1 からの新商品"
"New Rating",新しい評価
"New Related Products Rule",新しい関連商品ルール
"New Relic API Key","New Relic APIキー"
"New Relic API URL","新しいRelic API URL"
"New Relic Account ID","New RelicアカウントID"
"New Relic Application ID","New RelicアプリケーションID"
"New Relic Application Name","New Relicアプリケーション名"
"New Relic Reporting","New Relicレポート"
"New Relic Reporting Section",新しいRelic報告セクション
"New Reminder Rule",新しいリマインダールール
"New Report",新しいレポート
"New Return",新しい返品
"New Return Attribute",新しい返品属性
"New Return Item Attribute",新しい返品アイテム属性
"New Return Request",新しい返品依頼
"New Return for Order %1","注文 %1の新しい返品"
"New Review",新しいレビュー
"New Reward Exchange Rate",新しい換算レート
"New Role",新しい権限
"New Rule",新しいルール
"New Scheduled Export",定期エクスポート新規作成
"New Scheduled Import",定期インポート新規作成
"New Search",新規検索条件
"New Segment",新しいセグメント
"New Set",新しいセット
"New Set Name",新規セット名
"New Shipment",新しい配送
"New Shipment for Order #%1","注文 #%1 の新しい発送"
"New Site Map",新しいサイトマップ
"New Sitemap",新しいサイトマップ
"New Store",新しい店舗
"New Store Design Change",新しいストアのデザイン変更
"New Store View",新しいストアビュー
"New Synonym Group",新しい同義語グループ
"New System Template",新規システムテンプレート
"New Tax Rate",新規税率
"New Tax Rule",新しい税ルール
"New Template",新規テンプレート
"New Terms and Conditions",新規条件
"New Theme",新しいテーマ
"New Type",新しい種別
"New User",新規ユーザー
"New Video",新規ビデオ
"New View",新しいビュー
"New Web Site",新しいウェブサイト
"New Widget",新しいウィジェット
"New Widget Instance",新しいウィジェットインスタンス
"New attribute set name",新しい属性セット名
"New code pool was generated.",新しいコードプールが生成されました。
"New products",新商品
"Newest products first",最新の製品を最初に
Newsletter,ニュースレター
"Newsletter Information",ニュースレター情報
"Newsletter Message Preview",ニュースレタープレビュー
"Newsletter Problem Reports",ニュースレター問題報告
"Newsletter Problems Report",ニュースレター問題報告
"Newsletter Queue",ニュースレターキュー
"Newsletter Section",ニュースレターセクション
"Newsletter Signup",ニュースレターの購読
"Newsletter Styles",ニュースレター形式
"Newsletter Subscribers",ニュースレター購読者
"Newsletter Subscription",ニュースレター購読
"Newsletter Subscriptions",ニュースレター購読
"Newsletter Template",ニュースレターテンプレート
"Newsletter Templates",ニュースレターテンプレート
"Newsletter subscription confirmation",ニュースレター購読確認
"Newsletter subscription success",ニュースレター購読の成功
"Newsletter unsubscription success",ニュースレターの登録解除の成功
Newsletters,ニュースレター
Next,次
"Next Day Air",ネクストデーエアー
"Next Day Air Early AM","ネクストデーエアアーリー AM"
"Next Day Air Early AM Letter","ネクストデーエアアーリー AM レター"
"Next Day Air Intra (Puerto Rico)","ネクストデーエアー イントラ (プエルトリコ)"
"Next Day Air Letter",ネクストデーエアーレター
"Next Day Air Saver",ネクストエアーセーバー
"Next Day Air Saver Letter",ネクストデーエアーセーバーレター
"Next page",次のページ
Next/Previous,次/前
Nickname,ニックネーム
No,No
"No (price without tax)","No（税抜価格）"
"No Backorders",バックオーダーなし
"No Category Exception.",カテゴリ例外なし。
"No Coupon",自動適用クーポン
"No Data",データなし
"No Data Found",データが見つかりませんでした
"No Default Content",標準コンテンツがありません。
"No Details matched",合致する詳細なし。
"No Details matched. International","合致する詳細なし。 海外郵送"
"No Image",画像なし
"No Items",商品なし
"No Items Found",商品が見つかりませんでした
"No Items To Refund",払戻商品無し
"No Logo",ロゴなし
"No New Relic Application ID configured, cannot continue with Cron Event reporting","RelicアプリケーションIDが設定されていないため, Cronイベントレポートを続けれません"
"No Newsletter Found",ニュースレターが見つかりませんでした
"No Password",パスワード無し
"No Payment Methods",支払方法なし
"No Payment method available.",支払方法はありません。
"No Product Exception.",製品例外なし。
"No SKU entered",SKUは入力されていません
"No Templates Found",テンプレートが見つかりませんでした
"No authorization transaction to proceed capture.",キャプチャを続行する承認トランザクションはありません。
"No authorized items or allowed shipping methods",承認された商品か許可された配送方法がありません。
"No available payment tokens for specified order payment.",指定された注文の支払いに利用可能な支払いトークンはありません。
"No available tracking items",利用可能なトラッキング項目がありません
"No bindings configured for the ""%topic"" topic at ""%exchange"" exchange.","""%exchange"" トピックで ""%topic"" トピック用に設定されたバインディングはありません。"
"No change",変更なし
"No changes",変更なし
"No codes left in the pool.",プールにコードが残っていません。
"No confirmation needed.",確認の必要がありません
"No customer ID defined.",顧客IDが定義されていません
"No data",データなし
"No dataType attribute for 'filterable' type field","'filterable'タイプフィールドのためのデータタイプ属性がありません"
"No detail for number ""%1""","番号 ""%1"" の詳細なし"
"No detail for number ""' . . '""","番号の詳細はありません ""' . . '"""
"No files found",ファイルが見つかりません
"No groups were specified to generate system report.",システムレポートを生成するグループは指定されていません。
"No image",画像なし
"No invitations have been resent.",招待状は再送信されていません。
"No item specified.",アイテムが指定されていません。
"No items",商品なし
"No items for bundle product",バンドル商品の商品がありません
"No layout updates",更新するレイアウトがありません
"No match",合致するものなし
"No more than %1 customers may receive the reminder email after this action.","この操作の後、 %1 の顧客のみがリマインダーメールを受け取ることがあります。"
"No more than %1 emails can be sent at a time.","%1 以上のメールは一度に送れません"
"No nodes are available",利用可能なノードはありません
"No options found.",オプションが見つかりません
"No options of this product are available.",利用可能なオプションがありません。
"No order(s) were put on hold.",保留中の注文はありません。.
"No order(s) were released from on hold status.",保留状態からリリースされた注文はありません
"No ordered items",注文された商品はありません
"No packages for request",依頼のパッケージはありません
"No partners were found",パートナーが見つかりません
"No permissions requested",許可がリクエストされていません
"No records found.",レコードが見つかりませんでした
"No reply message resulted in RPC.",応答メッセージでRPCが発生しませんでした。
"No report code is specified.",レポートコードが指定されていません
"No search modules were registered",検索モジュールが登録されていません。
"No shipping information available",有効な配送方法がありません。
"No such entity",エンティティがありません
"No such entity with %fieldName = %fieldValue","%fieldName = %fieldValueのエンティティはありません"
"No such entity with %fieldName = %fieldValue","%fieldName = %fieldValueのエンティティはありません"
"%field2Name = %field2Value","%field2Name = %field2Value"
"No such entity.",そのようなエンティティはありません
"No such order id.",そのような注文IDはありません。
"No token found.",トークンが見つかりません。
"No valid data sent",有効なデータが送信されていません
"No white space please",空白なしにしてください
"No, Redirect to Landing Page",ランディングページにリダイレクトしない
NoSuchEntityException,NoSuchEntityException
Node,ノード
"Node Levels to Include",包含するノードレベル
"Node Properties",ノードプロパティ
"Non Documents",非ドキュメント
"Non documents",非ドキュメント
"Non-Anchor Categories",アンカーではないカテゴリ
Non-rectangular,非長方形の
None,なし
"None of the address information matched",合致する住所はありませんでした
"Nonsensical input. The customer name and address fields contain meaningless words or language","無意味な入力。顧客名と住所フィールドに無意味な言葉や言葉が含まれています"
"Normalize Date",日付を正規化
"Not Activated",未アクティブ
"Not Approved",未承認
"Not Capture",取込無し
"Not Notified",未通知
"Not Required",必須ではない
"Not Selected",選択されていません
"Not Sent",未送信
"Not Specified",未指定
"Not Valid!",不正です!
"Not Visible Individually",非表示
"Not all of your products are available in the requested quantity.",すべての商品を希望された数量準備することができませんでした。
"Not allowed parameters: %1. Please use only %2 and %3.","許可されてないパラメーター: %1。 %2 と %3のみ使用してください。"
"Not available in production mode",プロダクションモードでは無効
"Not checked",チェックされていない
"Not enough arguments",アーギュメントが充分ではありません
"Not enough permissions to read files for backup",バックアップのためにファイルを読み込む権限が不足しています
"Not equal",等しくない
"Not implemented",実装されていません
"Not matched",一致しない
"Not shared with other products.",他の属性と共有しない。
"Not supported",サポートされていません
"Not supported cipher version",サポートされてないサイファーのバージョンです
"Not supported response.",サポートされていない応答。
"Not sure what PayPal payment method to use? Click ","どのPayPal支払手段を使うかわかりません？ クリック"
"Not yet calculated",未確定
"Not you?",あなたではありませんか?
Note,メモ
Note:,メモ:
"Note: %1","注意: %1"
"Note: Product IDs will be regenerated.","注意: 商品IDは再生成されます。"
"Notes for this Order",コメント履歴
"Notice that PayPal can handle up to 10 shipping options. That is why Magento will transfer only first 10 cheapest shipping options if there are more than 10 available.","PayPalは10までの配送オプションを取り扱うことができます。そのためMagentoはもし10以上の配送オプションがある場合に最初の最も安い10個のオプションをトランスファーします。"
"Notification Not Applicable",通知対象はありません
Notifications,お知らせ
Notified,通知済
"Notified Date: %1","告知日: %1"
"Notify Customer by Email",メールで顧客に通知する
"Notify Low Stock RSS",在庫僅か通知RSS
"Notify for Quantity Below",これ以下の数量になれば通知
"Notify me when the price drops",価格が下がったときに通知する
"Notify me when this product is in stock",この商品が入荷しているときに通知する
"Now Online",現在オンライン中の顧客
"Now Shopping by",現在買い物をしている人
"Now accepting PayPal (150 X 40)","PayPal使えます (150 X 40)"
"Now accepting PayPal (150 X 60)","PayPal使えます (150 X 60)"
"Now you can add products to your gift registry.","これで、ギフトレジストリに商品を追加できます。"
Number,番号
"Number of Cart Line Items",カートの商品明細数
"Number of Child Authorizations",子の認証の数
"Number of Events to be Displayed in Event Slider Widget",イベントスライダーウィジェットに表示するイベントの数
"Number of Items",アイテム数
"Number of Items to display at once",一度に表示するアイテムの数
"Number of Items to scroll per click",クリックごとにスクロールさせるアイテムの数
"Number of Lines in a Street Address",番地での行数
"Number of Multiple Wish Lists",複数のほしい物リストの数
"Number of Orders",注文点数
"Number of Products per Page",1ページあたりの商品表示件数
"Number of Products to Display",商品表示点数
"Number of Products to display",商品表示件数
"Number of Required Character Classes",必須にする文字種の数
"Number of Shopping Cart Line Items %1 %2:","ショッピングカートの広告申込情報の数 %1 %2:"
"Number of Symbols",文字数
"Number of Unsuccessful Attempts to Login",ログイン失敗回数
"Number of Uses",利用回数
"Number of Wish List conversions: %1","お気に入りリストコンバージョン数: %1"
"Number of Wish List referrals: %1","お気に入りリストが参照された数: %1"
"Number of Wish Lists: %1","お気に入りリストの数: %1"
"Number of different character classes required in password: Lowercase, Uppercase, Digits, Special Characters.","パスワードに要求する文字種の種類: 大文字,小文字, 数字, 記号"
"Number of downloads must be a positive integer.",ダウンロード数は正の数字でなければなりません
"Number of items bought from a Wish List: %1","ほしい物リストから買われた商品の数: %1"
"Number of results",結果
"Number of results (For the last time placed)","結果 (最新の結果)"
"Number of shopping cart line items %1 %2:","ショッピングカートの広告申込情報の数 %1 %2:"
"Number of times Wish Lists have been shared (emailed): %1","お気に入りリストがシェアされた回数 (Eメール): %1"
"Number of wish list items %1 %2 ","ほしい物リストアイテムの数 %1 %2 "
"Numbers (1, 2, 3, ...)","数字 (1, 2, 3, ...)"
Numeric,数字
"Numeric Attribute",数値属性
"Numeric Only",数字のみ
OAuth,OAuth
"OAuth consumer credentials HTTP Post maxredirects","OAuth顧客証明HTTP Post最大リダイレクト"
"OAuth consumer credentials HTTP Post timeout","OAuth顧客証明HTTP Postタイムアウト"
"OAuth version %1 is not supported","OAuth バージョン %1 はサポートされていません"
OK,OK
"OS X","OS X"
"Object DOMDocument should be created.","オブジェクト DOMDocument は作成されなければなりません。"
"Object already exists in registry (%1). Old object class: %2, new object class: %3","レジストリー (%1)にオブジェクトは既に存在します。 古いオブジェクトクラス: %2, 新しいオブジェクトクラス: %3"
"Obscenities. The customer’s input contains obscene words","猥褻。顧客の入力にはわいせつな言葉が含まれています"
"Observer Class",オブザーバークラス
Off,Off
Offline,オフライン
"Offline Refunds",オフライン返金
"Offloader header",オフローダーヘッダー
Ok,Ok
"Old rate:",旧レート:
On,On
"On Bottom",下に
"On Error",エラー時
"On Gesture",操作で
"On Hold",保留
"On Top",上に
"Once you log into your PayPal Advanced account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","PayPal Advanced アカウントにログインすると, サービス設定に移動 - 所持するチェックアウトページ - メニューの設定と下で説明されたオプションの設定"
"Once you log into your PayPal Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","PayPal Payflowリンクアカウントにログインすると, サービス設定に移動 - 所持するチェックアウトページ - メニューの設定と下で説明されたオプションの設定"
"Once your package ships we will send an email with a link to track your order.",あなたの荷物が配送されたのち注文を追跡できるリンクを貼ったメールを送ります。
"Once your package ships we will send you a tracking number.",荷物が配送された後に追跡番号をお送りします。
One,ワン
"One at the time, Random",1枚ずつランダムに表示
"One at the time, Series",1枚ずつ順番に表示
"One at the time, Shuffle",1枚ずつシャッフルして表示
"One of the countries has invalid code.",国の1つが不正なコードを持っています
"One or more <a href=""%1"">indexers are invalid</a>. Make sure your <a href=""%2"" target=""_blank"">Magento cron job</a> is running.","1つかそれ以上の<a href=""%1"">インデクサーは無効です</a>。 <a href=""%2"" target=""_blank"">Magento cron ジョブ</a>が動いているか確認してください。"
"One or more <a href=""%1"">integrations</a> have been reset because of a change to their xml configs.","1つまたは複数の<a href=""%1"">統合</a>が、xml構成の変更によりリセットされました。"
"One or more input exceptions have occurred.",1つまたは複数の入力例外が発生しました。
"One or more of the Cache Types are invalidated: %1. ","1つ以上のキャッシュが最新ではありません： %1"
"One-page checkout is turned off.",ワンページチェックアウトはオフです。
Online,オンライン
"Online Customers",接続中の顧客
"Online Customers Options",オンライン顧客オプション
"Online Minutes Interval",オンライン分間隔
"Online Refunds",オンライン返金
"Only %1 left","%1のみ残っています"
"Only %1 wish list(s) can be created.","%1 のほしい物リストのみ作成できます。"
"Only %1%2%3 left in stock","%1%2%3 在庫が残っています"
"Only 1 shipping assignment can be set",出荷割り当ては1つしか設定できません
"Only <span id=""%1_max_allowed"">%2</span> in stock","在庫の<span id = ""％1_max_allowed "">%2</ span>のみ"
"Only Children",子要素のみ
"Only Once (version upgrade)","一度だけ (バージョンアップ)"
"Only X left Threshold","「X点在庫有り」と表記する閾値"
"Only customers who have an account for a store view will receive emails related to that store view.","店舗ビューのアカウントを持っている顧客のみが、その店舗ビューに関連する電子メールを受信します。"
"Only for customers who subscribe for the first time.",初めて購読したお客様のみ。
"Only implemented for bundle product",バンドル商品にのみ設定可能です
"Only implemented for configurable product: %1","コンフィグ商品のみに実装されました: %1"
"Only one RMA is available for printing",印刷には1つのRMAのみが利用できます
"Only products matched by rule will be present in the category after save. Unmatched products and manual sorting will be removed from the category.",ルールに一致する商品のみが保存後にカテゴリに表示されます。一致しない製品と手動によるソートはカテゴリから削除されます。
"Only registered users can write reviews. Please <a href=""%1"">Sign in</a> or <a href=""%2"">create an account</a>","登録ユーザーのみがレビューを書くことができます。 <a href=""%1"">ログイン</a>するか、<a href=""%2"">アカウントを作成</a>してください"
"Only the first 100 errors are shown. ","最初の100個のエラーのみが表示されます。 "
Open,オープン
"Open Authorization",オープン権限
"Open Chooser",選択を開く
"Open Links in New Window",新しいウインドウでリンクを開く
Operation,処理
"Operation ""%1"" not found.","オペレーション ""%1"" は見つかりません。"
"Operation allowed only in HTTPS",オペレーションはHTTPSでのみ許可されています
"Operation do not allow to move a parent category to any of children category",オペレーションは親カテゴリをどの子カテゴリに移動させることを許可しません
"Operation name:","操作名:"
Operations,オペレーター
Operator,オペレーター
"Option Title",オプションのタイトル
"Option Title:",オプションのタイトル:
"Option Type",オプションタイプ
"Option attribute ID is not specified.",オプション属性が指定されていません。
"Option label is not specified.",オプションレーベルが指定されていません。
"Option required.",オプション必須です。
"Option values are not specified.",オプション値は指定されていません。
"Option with id ""%1"" not found","id ""%1"" のオプションはみつかりません"
Optional,オプション
Options,オプション
"Options Details",オプションの概要
